use_obstacle,seed,target_x,target_y,obstacle_x,obstacle_y,q1,q2,success_t2,collision_t2,success_t4,collision_t4,success_t6,collision_t6,success_t8,collision_t8,success_t12,collision_t12
0,10136,-0.017522684594564682,1.287335094744965,-0.6984530787451565,-0.33965133228260025,-1.0521285750887495,-1.6144171664760583,0,0,0,0,1,0,1,0,1,0
0,10137,-0.35019773033848606,-0.8395440291959051,0.9243711470925886,-0.15290654274465032,-0.34154510053608245,0.2191088549975101,1,0,1,0,1,0,1,0,1,0
0,10138,-1.0276906626131082,0.20117855015630035,0.5815572491040806,-0.6340576330244134,2.0650834408867964,2.09861582959853,1,0,1,0,1,0,1,0,1,0
0,10139,0.07244565401597029,1.2481932097821002,-0.35822367847372966,-0.76910929633083,-0.8182261507932811,2.042677600877643,1,0,1,0,1,0,1,0,1,0
0,10140,-0.1334395447657189,1.3380844071026194,0.27427757607601194,-0.6596706551223084,-2.5676354245484285,-1.0629157352180785,0,0,1,0,1,0,1,0,1,0
0,10141,-1.1409303769341061,1.0249221284589967,-0.994253389388326,0.6336241099227148,-0.4467160651143778,-1.878129115786138,0,0,0,0,0,0,1,0,1,0
0,10142,0.19762143079913164,-1.8237296980686721,-0.7305981512521448,0.36773069557808397,-2.9107983124212757,1.4826919905403102,0,0,1,0,1,0,1,0,1,0
0,10143,1.027565198544526,-0.4801546165192751,0.12235679431522115,-0.6338488998825553,1.5256830949392148,-1.2915290846496486,1,0,1,0,1,0,1,0,1,0
0,10144,0.10824651578098587,1.4530320986505005,-0.001321763775679561,-1.0489518071076078,-2.8843792226557543,-1.719755318034537,1,0,1,0,1,0,1,0,1,0
0,10145,1.1641506354581166,0.03173053343160898,-0.8673233149556312,0.03209141458402134,0.7691655283040735,0.7463466248427919,1,0,1,0,1,0,1,0,1,0
0,10146,1.434904260780076,0.5368485738849464,-0.750900460738573,0.23945986883417975,1.8125223528389738,-0.6669513678858685,1,0,1,0,1,0,1,0,1,0
0,10147,1.1395901530564319,-1.2810774616677283,0.292163152538756,-0.9661405792722875,-2.314960576558019,0.22729928361518215,0,0,1,0,1,0,1,0,1,0
0,10148,-0.3369734998061121,0.7935329594583735,0.923818136867675,-0.2183429876366564,-3.1258613590504263,0.35870187642366547,1,0,1,0,1,0,1,0,1,0
0,10149,-0.12350517557492323,0.4102661367571756,-0.6020906470373227,0.07372399891900558,1.992891403443512,2.4391955493002344,1,0,1,0,1,0,1,0,1,0
0,10150,-1.2669389112383131,-0.14852980070756167,0.2868957803627606,-1.0007166835027774,-2.3294300988829235,2.393206546022939,0,0,1,0,1,0,1,0,1,0
0,10151,-0.8274806473233205,-1.4575757991566765,0.901672724368738,-0.2328931802414936,-2.330479286227244,-2.0138961989535655,0,0,1,0,1,0,1,0,1,0
0,10152,-1.4599332917931218,-0.7552227987393587,0.6267189311813447,-0.8867134378724055,2.117501935340573,1.0459956280745613,0,0,1,0,1,0,1,0,1,0
0,10153,-0.2998684410651671,-0.48719273272030056,-0.09132618917947087,0.7295317533549235,-2.155477930644069,0.4451719585137637,1,0,1,0,1,0,1,0,1,0
0,10154,1.0456782904741386,-1.2939031418782252,-0.851022523067778,0.09350894730043019,-1.5135871607578404,-1.764657775084112,0,0,1,0,1,0,1,0,1,0
0,10155,0.3001583443968377,-0.5174987248183198,-0.08279856832725989,-0.9838134718549556,-0.5980938705849433,-1.457315703641671,1,0,1,0,1,0,1,0,1,0
0,10156,-0.2623752113221994,-0.6318136180787599,-1.0930201014187921,-0.006041209232194247,0.5901151632095029,-0.48427181978217604,1,0,1,0,1,0,1,0,1,0
0,10157,-0.8605794773861966,-1.2130356525691894,0.2195179529126512,0.8199054605837568,-3.1384941563335933,-0.40244349550290826,1,0,1,0,1,0,1,0,1,0
0,10158,-0.9708774434257399,1.0988306605808025,0.2612816705751278,-1.1678616938661053,1.680240395124903,0.17380171677733702,1,0,1,0,1,0,1,0,1,0
0,10159,-0.4251258914665149,-0.21707771203050322,-0.9264144936480441,-0.6825828842402168,-0.5772846562276935,-0.779520460377433,1,0,1,0,1,0,1,0,1,0
0,10160,1.5097945220023834,-0.03403101459701504,0.7467852757882403,-0.5515741558257492,0.6213778070149292,-2.2982040962781207,1,0,1,0,1,0,1,0,1,0
0,10161,0.301114756557544,1.2240845295969636,-0.45123672357549915,0.39839898465575374,2.4314643616658502,2.497455573546135,1,0,1,0,1,0,1,0,1,0
0,10162,-0.8799295448201977,1.1349665307454377,-0.8742511564719073,-0.36749287767007166,-0.19254213391859354,1.4655230812383402,0,0,1,0,1,0,1,0,1,0
0,10163,-0.03561556753037129,0.7897691699061344,1.0443766936437813,0.27372087417257884,-0.16596031631703112,-0.04615951840315713,1,0,1,0,1,0,1,0,1,0
0,10164,1.2013072540304421,0.13059607888537922,-0.8415002847253066,-0.24520290098709,2.490720649157807,-2.021650288541764,1,0,1,0,1,0,1,0,1,0
0,10165,-0.12365290867213868,-0.6381622528531945,0.8407093647037005,0.3397677768883188,-0.8010109212432595,-1.8082175256229354,1,0,1,0,1,0,1,0,1,0
0,10166,0.6360553411431801,-0.9843914095993779,0.7508058560465063,0.9310415581008551,1.231775371080584,-2.055934105946074,1,0,1,0,1,0,1,0,1,0
0,10167,1.4143173575614298,-0.34148623354328833,1.0148075133383925,0.3921350178905869,-0.7827494220428711,0.33164632732829324,1,0,1,0,1,0,1,0,1,0
0,10168,1.4028084986938247,0.1787031498155232,0.6386566886792217,-0.8979290479726909,-0.7410961174198569,-0.4238030931020287,1,0,1,0,1,0,1,0,1,0
0,10169,0.47840430458534916,0.5132468541779553,0.6177947823705243,-0.5134955933220572,-1.8859166065765973,-1.2897843981980412,0,0,1,0,1,0,1,0,1,0
0,10170,1.09567265518416,1.0250652343215667,0.43233739282325895,1.078831309728124,-1.7814901321448748,0.6035358057658519,0,0,0,0,1,0,1,0,1,0
0,10171,-0.9458067269607706,-0.1038080806078448,0.1334612380235888,0.743343917455764,2.5534677593543185,1.6156369881070982,1,0,1,0,1,0,1,0,1,0
0,10172,-1.765672248904326,-0.15998768111481282,-0.9924527966405993,0.2360979049265835,-0.29731871403885834,1.4799250887601467,0,0,0,0,0,0,0,0,0,0
0,10173,-0.9721525936243489,0.8056432317680035,0.7076654922977644,0.8623262656592002,-1.8130617778673048,1.6666689182440715,0,0,0,0,1,0,1,0,1,0
0,10174,-0.41026964306050495,-1.423050014956716,0.8163581345464486,-0.8220224407760738,0.059198730414310195,1.9820739497631839,0,0,0,0,0,0,1,0,1,0
0,10175,1.0010715011876674,-0.6987590933083804,-0.5691997078966818,1.038067317935414,-2.788990097730482,0.9222403079279634,0,0,1,0,1,0,1,0,1,0
0,10176,-0.11404329377809833,1.2812216508185181,-0.6962557755067276,0.029847769444736338,-0.526993736832547,1.7935050325032453,1,0,1,0,1,0,1,0,1,0
0,10177,0.038445994639888376,-0.7992782283487365,0.6892246616662694,-0.7598128706674194,2.7618059096533742,1.5418199449039154,1,0,1,0,1,0,1,0,1,0
0,10178,-0.5951698367524554,1.60331840684429,-0.8645057164250964,-0.38600379523321793,-2.9436407128812583,-1.768102151070955,1,0,1,0,1,0,1,0,1,0
0,10179,1.205805220173993,-0.10366482003013067,0.1772597598128477,0.9880830948153657,2.448665809613664,-2.2075650135677147,0,0,1,0,1,0,1,0,1,0
0,10180,-0.2875185261204816,-0.914098008251796,0.9606309535003641,-0.3015082767198409,-1.84478286893529,-0.019820484966245888,1,0,1,0,1,0,1,0,1,0
0,10181,0.2399886849496945,-0.7149491190202265,-0.011976044627135779,-1.108204328124806,0.11525128686269907,1.8962354562271537,1,0,1,0,1,0,1,0,1,0
0,10182,-0.4453500078700044,0.22979481314909211,-0.8504646689348904,0.7163697359850195,-1.8296007711562496,-0.44308770337529724,1,0,1,0,1,0,1,0,1,0
0,10183,-1.0383967393970321,-1.0032973492548092,0.3451240108680333,-0.49130109125786053,1.2793686528599442,2.357822931894116,0,0,1,0,1,0,1,0,1,0
0,10184,-0.5551817199322451,0.47762164804939217,0.5723828984089049,-0.8891620657894611,-2.849464691670652,1.6321735847907715,1,0,1,0,1,0,1,0,1,0
0,10185,1.4026888485963316,0.3978453554807847,-0.8071931255602429,-0.5037480764345355,-0.21125664669581407,-1.4605556909733335,0,0,1,0,1,0,1,0,1,0
0,10186,0.9079904186238891,-1.003125852456515,-0.9924145405366808,-0.4503584116860999,-0.16169514006275665,0.32471336188696687,1,0,1,0,1,0,1,0,1,0
0,10187,0.10007968578833654,-0.42755627302935156,-0.380761985441986,0.5538860133335342,1.1753608387726036,1.6669549793235428,1,0,1,0,1,0,1,0,1,0
0,10188,-0.04257271117128881,-1.2743331002739708,-0.7215433756952331,0.3370460533109729,-2.7806975130665608,-1.659498949478515,0,0,1,0,1,0,1,0,1,0
0,10189,-0.9983693714761952,-0.454538346771706,-0.5754316783597551,0.62828801560253,-0.41053575559390826,-2.125322558059733,1,0,1,0,1,0,1,0,1,0
0,10190,0.39116771656801147,0.4753183543655567,0.24388611669358556,1.1262393003432436,2.2399417812679534,-2.4054164537188387,1,0,1,0,1,0,1,0,1,0
0,10191,-0.7900752226982831,0.12851092070471806,1.025981093247986,0.14040794747480628,-0.3050189773273508,-0.21694933948844752,0,0,1,0,1,0,1,0,1,0
0,10192,-1.5908391228454613,0.07754613195236607,0.7306034142072289,-0.11591119611289144,1.0708305293114788,-1.0473770580182973,0,0,0,0,0,0,1,0,1,0
0,10193,0.5583098512788781,0.5026919545926282,-1.0275443101280735,0.16441167588732852,-0.8360532712927887,-0.05389397455973777,1,0,1,0,1,0,1,0,1,0
0,10194,-0.6968248672861038,0.9815033688506127,0.04743894333944346,0.6408490462197468,2.480429682520047,-2.4724366802111626,1,0,1,0,1,0,1,0,1,0
0,10195,-0.8975091774111925,0.08203219907889184,0.26458117800165704,-0.7383633495814984,-2.0029295105975273,-1.9046153992444526,1,0,1,0,1,0,1,0,1,0
0,10196,0.8451590937845637,1.4873056095096324,0.558830050576318,-0.47386570694834806,0.6018331035283522,1.5061489736287126,1,0,1,0,1,0,1,0,1,0
0,10197,-0.7049229265768696,0.31051327847344645,0.5215804737835937,-0.7158345693980176,0.8039971344715562,-0.4161183579451111,1,0,1,0,1,0,1,0,1,0
0,10198,0.4509435069798873,-0.7699491158294233,-0.9200083420203674,-0.7453365580970309,-2.9509563016794305,0.8666915456166796,1,0,1,0,1,0,1,0,1,0
0,10199,-0.7322148135473759,0.4613360517058304,-1.1239497955434352,0.3306291028349449,0.8116613091460415,0.21034600460770825,1,0,1,0,1,0,1,0,1,0
